deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
0,0.7258593336858805,0.6930219729704882,0.6065573770491803,,,0.0,109.0,,yeast,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6037281861448969,0.6223732597846073,0.26229508196721313,,,0.0,0.0,,yeast,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.6891856160761501,0.6994356911386748,0.45901639344262296,0.3119266055045872,0.045871559633027525,,,,yeast,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6350343733474352,0.6505494505494506,0.3442622950819672,,,0.0,109.0,,yeast,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6811210999471179,0.6847323198942499,0.45901639344262296,,,0.0,0.0,,yeast,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6828662083553676,0.6804729094895083,0.47540983606557374,,,0.0,109.0,,yeast,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6299312533051296,0.6530250257997936,0.3114754098360656,,,0.0,0.0,,yeast,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.6811210999471179,0.6847323198942499,0.45901639344262296,0.29357798165137616,0.03669724770642202,,,,yeast,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6971179270227393,0.7237947642706292,0.4426229508196721,,,0.0,109.0,,yeast,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.705579058699101,0.7138922551503801,0.4918032786885246,,,0.0,0.0,,yeast,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6960338445267055,0.6884415716612378,0.5081967213114754,,,0.0,109.0,,yeast,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6217345319936541,0.6438786301146995,0.29508196721311475,,,0.0,0.0,,yeast,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.695637228979376,0.7118239355581127,0.45901639344262296,0.3119266055045872,0.06422018348623854,,,,yeast,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6512956107879428,0.6733600037070789,0.36065573770491804,,,0.0,109.0,,yeast,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6827340031729244,0.6876086484137331,0.45901639344262296,,,0.0,0.0,,yeast,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6877049180327869,0.6889447838064439,0.47540983606557374,,,0.0,109.0,,yeast,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6085668958223163,0.630509275670566,0.26229508196721313,,,0.0,0.0,,yeast,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
109,0.6957694341618191,0.7036741214057508,0.47540983606557374,0.3119266055045872,0.027522935779816515,,,,yeast,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6185087255420412,0.638280188603852,0.29508196721311475,,,0.0,109.0,,yeast,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6842147012162877,0.6980768407075856,0.4426229508196721,,,0.0,0.0,,yeast,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.674537281861449,0.6803692307692308,0.4426229508196721,,,0.0,109.0,,yeast,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6711618805859644,0.692520172382175,0.37373737373737376,,,0.0,0.0,,phoneme,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7715241419429901,0.789461587123576,0.6111111111111112,0.3827893175074184,0.020771513353115726,,,,phoneme,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7405441853085832,0.7647356458945722,0.5303030303030303,,,0.0,337.0,,phoneme,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7707229361679624,0.7841529311216926,0.6262626262626263,,,0.0,0.0,,phoneme,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7981609286583109,0.7981609286583109,0.7146464646464646,,,0.0,337.0,,phoneme,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6779105872661312,0.7012916298163866,0.3778337531486146,,,0.0,0.0,,phoneme,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7853080493639403,0.8016089991533433,0.6397984886649875,0.39465875370919884,0.020771513353115726,,,,phoneme,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.738074869698842,0.7591042272496131,0.5390428211586902,,,0.0,337.0,,phoneme,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.772189481910978,0.7894672718721135,0.6146095717884131,,,0.0,0.0,,phoneme,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7895405266965554,0.7895405266965554,0.7027707808564232,,,0.0,337.0,,phoneme,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6611232567104436,0.6804022577784836,0.3526448362720403,,,0.0,0.0,,phoneme,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7624347174035877,0.7780337437956446,0.6045340050377834,0.4332344213649852,0.017804154302670624,,,,phoneme,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7105703679060459,0.7334118068332895,0.473551637279597,,,0.0,337.0,,phoneme,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7727215119686961,0.7867942393957845,0.6272040302267002,,,0.0,0.0,,phoneme,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7736060284418252,0.768170194800107,0.7002518891687658,,,0.0,337.0,,phoneme,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6747738542211239,0.695711208952221,0.3904282115869018,,,0.0,0.0,,phoneme,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7609719647883233,0.7739819988623816,0.6120906801007556,0.4362017804154303,0.02373887240356083,,,,phoneme,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7278976495624944,0.7479477611940298,0.5239294710327456,,,0.0,337.0,,phoneme,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7469068326917289,0.7616241318954322,0.5818639798488665,,,0.0,0.0,,phoneme,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7855588823936336,0.7832504412000642,0.7052896725440806,,,0.0,337.0,,phoneme,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6650338463165688,0.685941833776021,0.351010101010101,,,0.0,0.0,,phoneme,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7486421809720238,0.7624784103247875,0.5883838383838383,0.41543026706231456,0.020771513353115726,,,,phoneme,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7056216616426041,0.7281047382118624,0.46464646464646464,,,0.0,337.0,,phoneme,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.770076418636628,0.7852804829336079,0.6186868686868687,,,0.0,0.0,,phoneme,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7828851340631445,0.7753661856371707,0.7196969696969697,,,0.0,337.0,,phoneme,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6982729485818693,0.7246865699292391,0.42065491183879095,,,0.0,0.0,,phoneme,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7855271982214618,0.7975652618241202,0.654911838790932,0.39762611275964393,0.008902077151335312,,,,phoneme,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7455219703330535,0.7680891740861756,0.5465994962216625,,,0.0,337.0,,phoneme,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7802861080747112,0.790002636291115,0.654911838790932,,,0.0,0.0,,phoneme,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8065549271528074,0.7978112593351947,0.7556675062972292,,,0.0,337.0,,phoneme,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6738722301549527,0.6967023647187947,0.3686868686868687,,,0.0,0.0,,phoneme,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7747884605214448,0.7921486885530657,0.6186868686868687,0.40059347181008903,0.020771513353115726,,,,phoneme,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7410677455180072,0.7655005237168936,0.5303030303030303,,,0.0,337.0,,phoneme,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7911404622137607,0.801535196107505,0.6691919191919192,,,0.0,0.0,,phoneme,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8103561795970173,0.8094393794787157,0.7348484848484849,,,0.0,337.0,,phoneme,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6776905177428738,0.6999821694871295,0.3888888888888889,,,0.0,0.0,,phoneme,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.761330583320112,0.7786823361823362,0.5959595959595959,0.4035608308605341,0.032640949554896145,,,,phoneme,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7278253741604527,0.7508277103013945,0.51010101010101,,,0.0,337.0,,phoneme,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7510444761753663,0.7665000651672531,0.5858585858585859,,,0.0,0.0,,phoneme,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8000700724522714,0.79785536159601,0.7247474747474747,,,0.0,337.0,,phoneme,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6689928129736123,0.6901457951080427,0.36523929471032746,,,0.0,0.0,,phoneme,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7760773938712249,0.7909607288659743,0.6297229219143576,0.456973293768546,0.026706231454005934,,,,phoneme,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7234856285875724,0.7448578090519216,0.5088161209068011,,,0.0,337.0,,phoneme,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7626459452180663,0.7776797920640011,0.6070528967254408,,,0.0,0.0,,phoneme,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8000306280330993,0.8006927754083254,0.7153652392947103,,,0.0,337.0,,phoneme,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6824242616267711,0.7065251160529773,0.3879093198992443,,,0.0,0.0,,phoneme,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
337,0.7838373757056329,0.8008972208295697,0.6347607052896725,0.4540059347181009,0.008902077151335312,,,,phoneme,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7275689262762121,0.7522566076624636,0.5012594458438288,,,0.0,337.0,,phoneme,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7779705231584895,0.790898951347202,0.6397984886649875,,,0.0,0.0,,phoneme,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8035977377501069,0.8042677928897903,0.7204030226700252,,,0.0,337.0,,phoneme,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.668825910931174,0.7,0.3684210526315789,,,0.0,0.0,,ecoli,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.6951417004048583,0.7290994790374596,0.42105263157894735,0.391304347826087,0.043478260869565216,,,,ecoli,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7060728744939271,0.7297794117647058,0.47368421052631576,,,0.0,23.0,,ecoli,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6117408906882591,0.6242053214033435,0.3157894736842105,,,0.0,0.0,,ecoli,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6368421052631579,0.628961014019589,0.47368421052631576,,,0.0,23.0,,ecoli,hgb,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7214574898785425,0.7565217391304347,0.47368421052631576,,,0.0,0.0,,ecoli,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8639676113360324,0.8639676113360324,0.7894736842105263,0.391304347826087,0.0,,,,ecoli,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7060728744939271,0.7297794117647058,0.47368421052631576,,,0.0,23.0,,ecoli,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8530364372469635,0.8736842105263158,0.7368421052631579,,,0.0,0.0,,ecoli,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8639676113360324,0.8639676113360324,0.7894736842105263,,,0.0,23.0,,ecoli,hgb,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6380566801619433,0.6525735294117647,0.3684210526315789,,,0.0,0.0,,ecoli,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.7323886639676114,0.7548821548821549,0.5263157894736842,0.43478260869565216,0.0,,,,ecoli,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6720647773279352,0.6911764705882353,0.42105263157894735,,,0.0,23.0,,ecoli,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6566801619433198,0.6681299385425812,0.42105263157894735,,,0.0,0.0,,ecoli,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6829959514170041,0.6932330827067669,0.47368421052631576,,,0.0,23.0,,ecoli,hgb,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.645748987854251,0.6637626559924653,0.3684210526315789,,,0.0,0.0,,ecoli,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8858299595141701,0.846041055718475,0.8947368421052632,0.34782608695652173,0.043478260869565216,,,,ecoli,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8485829959514171,0.8359375,0.7894736842105263,,,0.0,23.0,,ecoli,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8748987854251011,0.8548108315728826,0.8421052631578947,,,0.0,0.0,,ecoli,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8441295546558705,0.802710027100271,0.8421052631578947,,,0.0,23.0,,ecoli,hgb,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7433198380566801,0.7525252525252526,0.5789473684210527,,,0.0,0.0,,ecoli,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8331983805668016,0.8095238095238095,0.7894736842105263,0.43478260869565216,0.0,,,,ecoli,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7465587044534413,0.7375,0.631578947368421,,,0.0,23.0,,ecoli,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8473684210526315,0.7839135654261704,0.8947368421052632,,,0.0,0.0,,ecoli,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8396761133603239,0.7722033898305085,0.8947368421052632,,,0.0,23.0,,ecoli,hgb,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.8190283400809717,0.837593984962406,0.6842105263157895,,,0.0,0.0,,ecoli,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8473684210526315,0.7839135654261704,0.8947368421052632,0.43478260869565216,0.0,,,,ecoli,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8639676113360324,0.8639676113360324,0.7894736842105263,,,0.0,23.0,,ecoli,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.862753036437247,0.8079831193951117,0.8947368421052632,,,0.0,0.0,,ecoli,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.862753036437247,0.8079831193951117,0.8947368421052632,,,0.0,23.0,,ecoli,hgb,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7587044534412956,0.7787532923617209,0.5789473684210527,,,0.0,0.0,,ecoli,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.8595141700404858,0.8280930232558139,0.8421052631578947,0.43478260869565216,0.043478260869565216,,,,ecoli,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7773279352226721,0.7878787878787878,0.631578947368421,,,0.0,23.0,,ecoli,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8036437246963564,0.8093666185269239,0.6842105263157895,,,0.0,0.0,,ecoli,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8331983805668016,0.8095238095238095,0.7894736842105263,,,0.0,23.0,,ecoli,hgb,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7817813765182187,0.8219919943489522,0.5789473684210527,,,0.0,0.0,,ecoli,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.774089068825911,0.8069852941176471,0.5789473684210527,0.4782608695652174,0.0,,,,ecoli,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.8004048582995951,0.8303030303030303,0.631578947368421,,,0.0,23.0,,ecoli,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7927125506072874,0.8156277436347674,0.631578947368421,,,0.0,0.0,,ecoli,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8299595141700404,0.8299595141700404,0.7368421052631579,,,0.0,23.0,,ecoli,hgb,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6797570850202429,0.703319990581587,0.42105263157894735,,,0.0,0.0,,ecoli,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.754251012145749,0.7495527728085868,0.631578947368421,0.391304347826087,0.0,,,,ecoli,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6983805668016194,0.7171717171717171,0.47368421052631576,,,0.0,23.0,,ecoli,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.7202429149797571,0.716159809183065,0.5789473684210527,,,0.0,0.0,,ecoli,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7311740890688259,0.7142857142857142,0.631578947368421,,,0.0,23.0,,ecoli,hgb,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.7246963562753037,0.7418788410886743,0.5263157894736842,,,0.0,0.0,,ecoli,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
23,0.7991902834008098,0.7777777777777777,0.7368421052631579,0.391304347826087,0.0,,,,ecoli,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.7773279352226721,0.7878787878787878,0.631578947368421,,,0.0,23.0,,ecoli,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.8036437246963564,0.8093666185269239,0.6842105263157895,,,0.0,0.0,,ecoli,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.8222672064777328,0.8163387000596303,0.7368421052631579,,,0.0,23.0,,ecoli,hgb,53,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5857910447761194,0.5808450704225352,0.2835820895522388,,,0.0,0.0,,pima,xgboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.5876417910447761,0.5881595881595881,0.34328358208955223,0.25,0.06818181818181818,,,,pima,xgboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5934925373134329,0.5957640700122553,0.40298507462686567,,,0.0,44.0,,pima,xgboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.5974925373134329,0.6,0.40298507462686567,,,0.0,0.0,,pima,xgboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.610268656716418,0.610268656716418,0.4925373134328358,,,0.0,44.0,,pima,xgboost,13,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6214925373134328,0.6257309941520468,0.40298507462686567,,,0.0,0.0,,pima,xgboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.7299701492537314,0.7352860075369956,0.6119402985074627,0.25,0.022727272727272728,,,,pima,xgboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6491940298507463,0.6511205330102967,0.5223880597014925,,,0.0,44.0,,pima,xgboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.699044776119403,0.7023255813953488,0.582089552238806,,,0.0,0.0,,pima,xgboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6848955223880597,0.6777777777777778,0.6417910447761194,,,0.0,44.0,,pima,xgboost,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6036417910447761,0.6048449677789399,0.34328358208955223,,,0.0,0.0,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6174925373134328,0.6213997090673994,0.40298507462686567,0.25,0.045454545454545456,,,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6428059701492538,0.6471357817026446,0.47761194029850745,,,0.0,44.0,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.650268656716418,0.6545905707196029,0.4925373134328358,,,0.0,0.0,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6430447761194029,0.6378725009430404,0.582089552238806,,,0.0,44.0,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5812537313432835,0.5780219780219781,0.29850746268656714,,,0.0,0.0,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6737313432835821,0.6802312792634259,0.5074626865671642,0.2727272727272727,0.022727272727272728,,,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6348059701492538,0.6382393822393823,0.47761194029850745,,,0.0,44.0,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6473432835820896,0.6529570318693516,0.4626865671641791,,,0.0,0.0,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6585074626865671,0.6535909672913514,0.5970149253731343,,,0.0,44.0,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5607164179104478,0.5588235294117647,0.31343283582089554,,,0.0,0.0,,pima,xgboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6353432835820896,0.6395945438618446,0.4626865671641791,0.3409090909090909,0.022727272727272728,,,,pima,xgboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6158805970149254,0.6188585607940447,0.44776119402985076,,,0.0,44.0,,pima,xgboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.5878805970149253,0.5886914280541894,0.44776119402985076,,,0.0,0.0,,pima,xgboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.609731343283582,0.6084990691214279,0.5074626865671642,,,0.0,44.0,,pima,xgboost,31,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5956417910447761,0.5964637197664721,0.34328358208955223,,,0.0,0.0,,pima,xgboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.5956417910447761,0.5964637197664721,0.34328358208955223,0.29545454545454547,0.045454545454545456,,,,pima,xgboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5900298507462687,0.5920723006183606,0.3880597014925373,,,0.0,44.0,,pima,xgboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6313432835820896,0.6351742827773106,0.4626865671641791,,,0.0,0.0,,pima,xgboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.5878805970149253,0.5886914280541894,0.44776119402985076,,,0.0,44.0,,pima,xgboost,37,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6036417910447761,0.6048449677789399,0.34328358208955223,,,0.0,0.0,,pima,xgboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6553432835820896,0.661961010275617,0.4626865671641791,0.2727272727272727,0.06818181818181818,,,,pima,xgboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6508059701492537,0.6560977909059486,0.47761194029850745,,,0.0,44.0,,pima,xgboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6318805970149254,0.6363636363636364,0.44776119402985076,,,0.0,0.0,,pima,xgboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6406567164179104,0.640160642570281,0.5373134328358209,,,0.0,44.0,,pima,xgboost,41,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.6353432835820896,0.6395945438618446,0.4626865671641791,,,0.0,0.0,,pima,xgboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6985074626865672,0.6998556998556998,0.5970149253731343,0.25,0.06818181818181818,,,,pima,xgboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6865074626865671,0.6858545292280231,0.5970149253731343,,,0.0,44.0,,pima,xgboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6745074626865671,0.6719688936019795,0.5970149253731343,,,0.0,0.0,,pima,xgboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.7032835820895522,0.6921667430142007,0.6865671641791045,,,0.0,44.0,,pima,xgboost,43,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.640955223880597,0.6470588235294117,0.417910447761194,,,0.0,0.0,,pima,xgboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
44,0.6553432835820896,0.661961010275617,0.4626865671641791,0.25,0.045454545454545456,,,,pima,xgboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.6073432835820896,0.608937528499772,0.4626865671641791,,,0.0,44.0,,pima,xgboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,msbs
0,0.6881194029850746,0.692875599852344,0.5522388059701493,,,0.0,0.0,,pima,xgboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms
0,0.6390447761194029,0.6333333333333333,0.582089552238806,,,0.0,44.0,,pima,xgboost,47,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
