deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
23,0.8595141700404858,0.8690476190476191,0.8280930232558139,0.8740420819490586,0.8421052631578947,0.6666666666666666,0.8769230769230769,0.8919518607666221,0.0,0.13043478260869565,,,,ecoli,lr,37,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.8299595141700404,0.8809523809523809,0.8299595141700404,0.8809523809523809,0.7368421052631579,0.7368421052631579,0.9230769230769231,0.8575313575313572,,,0.0,23.0,,ecoli,lr,37,clean,0.0,0.0,0.1,0.15,smote
0,0.8364372469635628,0.8333333333333334,0.7904490377761939,0.8423616060822048,0.8421052631578947,0.5925925925925926,0.8307692307692308,0.8919518607666221,,,0.0,23.0,,ecoli,lr,37,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.7477732793522267,0.8690476190476191,0.7824346597598304,0.857608171594515,0.5263157894736842,0.8333333333333334,0.9692307692307692,0.8421526867996456,,,0.0,0.0,,ecoli,lr,41,clean,0.0,0.0,0.1,0.15,no_cleaning
23,0.7959514170040486,0.8571428571428571,0.7959514170040486,0.8571428571428571,0.6842105263157895,0.6842105263157895,0.9076923076923077,0.8317696975396878,0.0,0.13043478260869565,,,,ecoli,lr,41,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.774089068825911,0.8809523809523809,0.8069852941176471,0.8724177170868347,0.5789473684210527,0.8461538461538461,0.9692307692307692,0.8465614359452367,,,0.0,23.0,,ecoli,lr,41,clean,0.0,0.0,0.1,0.15,smote
0,0.7991902834008098,0.8333333333333334,0.7777777777777777,0.8386243386243386,0.7368421052631579,0.6086956521739131,0.8615384615384616,0.8061285930542781,,,0.0,23.0,,ecoli,lr,41,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.868421052631579,0.9404761904761905,0.9057239057239057,0.9370691037357703,0.7368421052631579,1.0,1.0,0.945180311890838,,,0.0,0.0,,ecoli,lr,43,clean,0.0,0.0,0.1,0.15,no_cleaning
23,0.8825910931174089,0.9047619047619048,0.86875,0.9063988095238096,0.8421052631578947,0.7619047619047619,0.9230769230769231,0.9495531899512917,0.0,0.13043478260869565,,,,ecoli,lr,43,clean,0.0,0.0,0.1,0.15,class_proportional
0,0.8870445344129555,0.9404761904761905,0.9097744360902256,0.9385964912280701,0.7894736842105263,0.9375,0.9846153846153847,0.9437228220122955,,,0.0,23.0,,ecoli,lr,43,clean,0.0,0.0,0.1,0.15,smote
0,0.8858299595141701,0.8809523809523809,0.846041055718475,0.8861890797374669,0.8947368421052632,0.68,0.8769230769230769,0.9309763965616957,,,0.0,23.0,,ecoli,lr,43,clean,0.0,0.0,0.1,0.15,cwms_msbs
0,0.8716599190283401,0.9166666666666666,0.878687848153497,0.9158586066983014,0.7894736842105263,0.8333333333333334,0.9538461538461539,0.9174060559896471,,,0.0,0.0,,ecoli,lr,47,clean,0.0,0.0,0.1,0.15,no_cleaning
