deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,dataset,model,seed,method
62,0.579047619047619,0.5795836742114353,0.26666666666666666,0.11290322580645161,0.04838709677419355,credit-g,hgb,47,crcc_m
0,0.5599999999999999,0.541452677916361,0.16,0.0,0.0,credit-g,hgb,61,no_cleaning
62,0.5552380952380952,0.5284179447223817,0.13333333333333333,0.0967741935483871,0.06451612903225806,credit-g,hgb,61,random_deletion
62,0.52,0.4759488084730803,0.08,0.41935483870967744,0.5483870967741935,credit-g,hgb,61,global_top_loss
62,0.5961904761904762,0.5984504913076342,0.26666666666666666,0.20967741935483872,0.03225806451612903,credit-g,hgb,61,class_proportional
62,0.5695238095238095,0.5545540299758935,0.17333333333333334,1.0,0.0,credit-g,hgb,61,oracle_deletion
62,0.5961904761904762,0.5984504913076342,0.26666666666666666,0.20967741935483872,0.03225806451612903,credit-g,hgb,61,crcc_p_l0
62,0.5961904761904762,0.5984504913076342,0.26666666666666666,0.20967741935483872,0.03225806451612903,credit-g,hgb,61,crcc_p_l025
62,0.5961904761904762,0.5984504913076342,0.26666666666666666,0.20967741935483872,0.03225806451612903,credit-g,hgb,61,crcc_p_l05
62,0.5961904761904762,0.5984504913076342,0.26666666666666666,0.20967741935483872,0.03225806451612903,credit-g,hgb,61,crcc_p_l10
62,0.6238095238095238,0.6329757199322417,0.3333333333333333,0.16129032258064516,0.0,credit-g,hgb,61,crcc_m
0,0.5171428571428571,0.473741764400339,0.08,0.0,0.0,credit-g,hgb,83,no_cleaning
62,0.5333333333333333,0.4986449864498645,0.10666666666666667,0.08064516129032258,0.12903225806451613,credit-g,hgb,83,random_deletion
62,0.5304761904761904,0.49622504634729575,0.10666666666666667,0.5161290322580645,0.46774193548387094,credit-g,hgb,83,global_top_loss
62,0.5476190476190477,0.5358649789029536,0.18666666666666668,0.22580645161290322,0.06451612903225806,credit-g,hgb,83,class_proportional
62,0.5380952380952381,0.5126705653021442,0.13333333333333333,1.0,0.0,credit-g,hgb,83,oracle_deletion
62,0.5476190476190477,0.5358649789029536,0.18666666666666668,0.22580645161290322,0.06451612903225806,credit-g,hgb,83,crcc_p_l0
62,0.5476190476190477,0.5358649789029536,0.18666666666666668,0.22580645161290322,0.06451612903225806,credit-g,hgb,83,crcc_p_l025
62,0.5476190476190477,0.5358649789029536,0.18666666666666668,0.22580645161290322,0.06451612903225806,credit-g,hgb,83,crcc_p_l05
62,0.5476190476190477,0.5358649789029536,0.18666666666666668,0.22580645161290322,0.06451612903225806,credit-g,hgb,83,crcc_p_l10
62,0.5371428571428571,0.5282584683357879,0.2,0.1935483870967742,0.03225806451612903,credit-g,hgb,83,crcc_m
0,0.5525383395029085,0.5561176297726748,0.11475409836065574,0.0,0.0,yeast,lr,13,no_cleaning
109,0.5689317821258594,0.582181542682802,0.14754098360655737,0.07339449541284404,0.07339449541284404,yeast,lr,13,random_deletion
109,0.6132734003172924,0.6435328898743533,0.2459016393442623,0.7247706422018348,0.25688073394495414,yeast,lr,13,global_top_loss
109,0.7598625066102591,0.7450681525718069,0.6229508196721312,0.3761467889908257,0.06422018348623854,yeast,lr,13,class_proportional
109,0.6132734003172924,0.6435328898743533,0.2459016393442623,1.0,0.0,yeast,lr,13,oracle_deletion
109,0.7598625066102591,0.7450681525718069,0.6229508196721312,0.3761467889908257,0.06422018348623854,yeast,lr,13,crcc_p_l0
109,0.7598625066102591,0.7450681525718069,0.6229508196721312,0.3761467889908257,0.06422018348623854,yeast,lr,13,crcc_p_l025
109,0.7598625066102591,0.7450681525718069,0.6229508196721312,0.3761467889908257,0.06422018348623854,yeast,lr,13,crcc_p_l05
109,0.7598625066102591,0.7450681525718069,0.6229508196721312,0.3761467889908257,0.06422018348623854,yeast,lr,13,crcc_p_l10
109,0.7648334214701217,0.7449921445404557,0.639344262295082,0.3302752293577982,0.01834862385321101,yeast,lr,13,crcc_m
0,0.5229772607086198,0.5025792523576866,0.04918032786885246,0.0,0.0,yeast,lr,29,no_cleaning
