deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
0,0.5075899843505477,0.7593582887700535,0.45246925629513957,0.6650995145099013,0.022222222222222223,0.5,0.9929577464788732,0.31544388692432546,,,0.0,0.0,,blood,svm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
50,0.5187010954616589,0.7647058823529411,0.47418200408997957,0.6769216889209672,0.044444444444444446,0.6666666666666666,0.9929577464788732,0.3362122682424704,0.12,0.16,,,,blood,svm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5075899843505477,0.7593582887700535,0.45246925629513957,0.6650995145099013,0.022222222222222223,0.5,0.9929577464788732,0.33674042357217127,,,0.0,50.0,,blood,svm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,smote
0,0.6093114241001565,0.6256684491978609,0.5742258652094717,0.6509940290075295,0.5777777777777777,0.33766233766233766,0.6408450704225352,0.38705675543739637,,,0.0,50.0,,blood,svm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,iw_smote
0,0.5075899843505477,0.7593582887700535,0.45246925629513957,0.6650995145099013,0.022222222222222223,0.5,0.9929577464788732,0.37075620347131755,,,0.0,50.0,,blood,svm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,sw_framework
0,0.5187010954616589,0.7647058823529411,0.47418200408997957,0.6769216889209672,0.044444444444444446,0.6666666666666666,0.9929577464788732,0.37627717435840125,,,0.0,50.0,,blood,svm,17,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5111111111111111,0.7647058823529411,0.4546659597030753,0.6679558355685858,0.022222222222222223,1.0,1.0,0.3812588764945342,,,0.0,0.0,,blood,svm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
50,0.5333333333333333,0.7754010695187166,0.49808282208588955,0.6916070666972868,0.06666666666666667,1.0,1.0,0.3642149993182076,0.14,0.08,,,,blood,svm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
0,0.5111111111111111,0.7647058823529411,0.4546659597030753,0.6679558355685858,0.022222222222222223,1.0,1.0,0.41024237521288,,,0.0,50.0,,blood,svm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,smote
0,0.5531298904538341,0.7593582887700535,0.5472154963680387,0.7079799562351905,0.15555555555555556,0.5,0.9507042253521126,0.4065371657522975,,,0.0,50.0,,blood,svm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,iw_smote
0,0.5333333333333333,0.7754010695187166,0.49808282208588955,0.6916070666972868,0.06666666666666667,1.0,1.0,0.4297681141454339,,,0.0,50.0,,blood,svm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,sw_framework
0,0.5222222222222223,0.7700534759358288,0.4768039560153556,0.6799839805316835,0.044444444444444446,1.0,1.0,0.42076511552626006,,,0.0,50.0,,blood,svm,23,hidden_minority_medium,0.3,0.1,0.1,0.15,cwms_msbs
0,0.5,0.7593582887700535,0.4316109422492401,0.6554946930416267,0.0,0.0,1.0,0.3094211299703421,,,0.0,0.0,,blood,svm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,no_cleaning
50,0.5,0.7593582887700535,0.4316109422492401,0.6554946930416267,0.0,0.0,1.0,0.30164715934110736,0.14,0.14,,,,blood,svm,29,hidden_minority_medium,0.3,0.1,0.1,0.15,class_proportional
