deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
0,0.5533333333333333,0.732,0.5160498107538066,0.6453613013203895,0.1066666666666666,1.0,1.0,0.6018394886339232,,,0.0,0.0,,credit-g,random_forest,13,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.579047619047619,0.736,0.567655382035426,0.6755685986793837,0.1866666666666666,0.7368421052631579,0.9714285714285714,0.5758694026344445,,,0.0,62.0,,credit-g,random_forest,13,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
0,0.5847619047619048,0.744,0.5737425404944587,0.6815004262574595,0.1866666666666666,0.8235294117647058,0.9828571428571428,0.5747894873836947,,,0.0,62.0,,credit-g,random_forest,13,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.5438095238095239,0.724,0.5016035364479501,0.6347750715090579,0.0933333333333333,0.875,0.9942857142857144,0.6204472003726224,,,0.0,0.0,,credit-g,random_forest,17,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
62,0.6276190476190476,0.756,0.6373451285343987,0.7203205631257283,0.3066666666666666,0.71875,0.9485714285714286,0.6265804390791535,0.0967741935483871,0.0806451612903225,,,,credit-g,random_forest,17,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
0,0.5314285714285715,0.712,0.4848901098901098,0.6217032967032967,0.08,0.6666666666666666,0.9828571428571428,0.5932564240682573,,,0.0,0.0,,credit-g,random_forest,17,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.5657142857142857,0.728,0.5471014492753623,0.6615942028985508,0.16,0.7058823529411765,0.9714285714285714,0.5840095857233145,,,0.0,62.0,,credit-g,random_forest,17,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
0,0.5619047619047619,0.728,0.5392953929539295,0.6572357723577236,0.1466666666666666,0.7333333333333333,0.9771428571428572,0.5851894339362816,,,0.0,62.0,,credit-g,random_forest,17,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.52,0.712,0.4531534815895005,0.6036456434560701,0.04,1.0,1.0,0.5545425938244564,,,0.0,0.0,,credit-g,random_forest,23,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
62,0.5723809523809524,0.732,0.5574753639269768,0.6686375525085202,0.1733333333333333,0.7222222222222222,0.9714285714285714,0.5623632942292074,0.1612903225806451,0.064516129032258,,,,credit-g,random_forest,23,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
